Datetime, temp_LNS_1, temp_LNS_2, temp_LNS_3, temp_LNS_4, temp_sensor, hum_sensor, temp_outside, hum_outside, temp_upper, hum_upper, temp_intake, hum_intake, temp_outflow, hum_outflow, V_CO2_below, V_CO2_lower,V_CO2_upper, V_CO2_above, V_CO2_sensor, CO2_Tank, ORP_LNS_1, DO_LNS_1, pH_LNS_1, EC_LNS_1, Water_Dose_1, ORP_LNS_2, DO_LNS_2, pH_LNS_2, EC_LNS_2, Water_Dose_2, pH_Dose_1, pH_Dose_2, EC_Dose_1, EC_Dose_2, ORP_LNS_3, DO_LNS_3, pH_LNS_3, EC_LNS_3, Water_Dose_3, ORP_LNS_4, DO_LNS_4, pH_LNS_4, EC_LNS_4, Water_Dose_4, pH_Dose_3, pH_Dose_4, EC_Dose_3, EC_Dose_4,
2022-03-03 13:31:34 , 29.50,29.19,22.22,22.01, 29.80,61.95,23.61,34.37,33.15,51.50,29.37,63.76,30.10,61.32, 840.00,800.00,808.00,752.00,816.00,0, 377.00,6.52,5.39,1445.00,0,407.70,1.54,5.08,1470.00,0,0,0,0,0, 242.30,7.65,4.92,1244.00,0,359.00,6.14,5.47,1223.00,0,0,0,0,0,
2022-03-03 13:31:44 , 29.50,29.26,22.22,22.01, 29.80,61.96,23.59,34.41,33.17,51.47,29.39,63.71,30.09,61.29, 844.00,808.00,800.00,756.00,816.00,0, 377.20,6.51,5.38,1445.00,0,407.70,1.50,5.07,1470.00,0,0,0,0,0, 242.40,7.56,4.93,1245.00,0,358.60,6.15,5.48,1223.00,0,0,0,0,0,
2022-03-03 13:31:54 , 29.50,29.19,22.22,22.01, 29.80,61.98,23.61,34.39,33.12,51.50,29.38,63.74,30.09,61.34, 844.00,796.00,800.00,748.00,812.00,0, 376.80,6.50,5.38,1445.00,0,407.70,1.52,5.08,1470.00,0,0,0,0,0, 242.40,7.43,4.92,1245.00,0,358.50,6.15,5.48,1223.00,0,0,0,0,0,
2022-03-03 13:32:04 , 29.43,29.19,22.22,21.95, 29.78,61.97,23.61,34.46,33.12,51.51,29.39,63.70,30.10,61.34, 840.00,784.00,792.00,748.00,812.00,0, 377.30,6.48,5.38,1445.00,0,407.70,1.51,5.07,1471.00,0,0,0,0,0, 242.30,7.45,4.92,1245.00,0,358.50,6.16,5.48,1223.00,0,0,0,0,0,
2022-03-03 13:32:14 , 29.50,29.19,22.22,21.95, 29.80,61.97,23.62,34.46,33.12,51.52,29.41,63.65,30.10,61.35, 840.00,796.00,804.00,748.00,816.00,0, 376.60,6.47,5.38,1445.00,0,407.70,1.52,5.07,1470.00,0,0,0,0,0, 242.30,7.54,4.92,1245.00,0,358.70,6.21,5.48,1224.00,0,0,0,0,0,
2022-03-03 13:32:24 , 29.50,29.19,22.29,21.95, 29.81,62.00,23.59,34.40,33.12,51.54,29.41,63.64,30.10,61.36, 840.00,804.00,812.00,744.00,820.00,0, 376.80,6.48,5.37,1445.00,0,407.50,1.52,5.07,1471.00,0,0,0,0,0, 242.40,7.47,4.93,1246.00,0,358.90,6.22,5.48,1223.00,0,0,0,0,0,
2022-03-03 13:32:34 , 29.50,29.26,22.29,21.89, 29.80,62.01,23.61,34.38,33.14,51.56,29.42,63.67,30.10,61.37, 824.00,796.00,792.00,752.00,816.00,0, 377.10,6.47,5.38,1445.00,0,407.70,1.54,5.07,1470.00,0,0,0,0,0, 242.60,7.35,4.92,1246.00,0,358.90,6.09,5.48,1222.00,0,0,0,0,0,
2022-03-03 13:32:44 , 29.50,29.26,22.29,21.95, 29.80,62.01,23.64,34.40,33.11,51.54,29.44,63.63,30.09,61.41, 840.00,796.00,804.00,752.00,816.00,0, 377.10,6.46,5.38,1445.00,0,407.70,1.55,5.08,1470.00,0,0,0,0,0, 242.60,7.32,4.92,1246.00,0,358.90,6.33,5.47,1221.00,0,0,0,0,0,
2022-03-03 13:32:54 , 29.50,29.19,22.29,21.89, 29.78,61.99,23.62,34.40,33.11,51.60,29.47,63.50,30.07,61.40, 840.00,796.00,808.00,752.00,816.00,0, 377.00,6.42,5.38,1445.00,0,407.30,1.54,5.08,1471.00,0,0,0,0,0, 242.60,7.53,4.91,1247.00,0,358.90,6.19,5.47,1222.00,0,0,0,0,0,
2022-03-03 13:33:04 , 29.50,29.19,22.29,21.89, 29.80,62.01,23.65,34.42,33.10,51.60,29.52,63.41,30.06,61.43, 840.00,796.00,804.00,752.00,816.00,0, 376.80,6.42,5.39,1445.00,0,407.80,1.53,5.07,1470.00,0,0,0,0,0, 242.40,7.47,4.92,1246.00,0,359.10,6.16,5.48,1221.00,0,0,0,0,0,
2022-03-03 13:33:14 , 29.50,29.26,22.29,21.89, 29.82,61.99,23.64,34.37,33.10,51.60,29.55,63.26,30.06,61.45, 840.00,800.00,804.00,752.00,816.00,0, 377.30,6.40,5.38,1445.00,0,407.70,1.52,5.07,1470.00,0,0,0,0,0, 242.40,7.59,4.92,1244.00,0,359.20,6.14,5.47,1221.00,0,0,0,0,0,
2022-03-03 13:33:24 , 29.50,29.26,22.29,21.89, 29.81,61.94,23.64,34.35,33.11,51.59,29.62,63.13,30.06,61.42, 840.00,796.00,804.00,748.00,816.00,0, 377.20,6.41,5.37,1445.00,0,407.60,1.52,5.07,1470.00,0,0,0,0,0, 242.50,7.56,4.93,1236.00,0,359.30,6.14,5.48,1221.00,0,0,0,0,0,
2022-03-03 13:33:34 , 29.50,29.19,22.29,21.89, 29.82,61.90,23.64,34.32,33.12,51.65,29.62,63.10,30.06,61.48, 840.00,796.00,800.00,748.00,816.00,0, 377.50,6.41,5.38,1445.00,0,407.70,1.53,5.07,1470.00,0,0,0,0,0, 242.40,7.38,4.92,1257.00,0,359.30,6.13,5.48,1220.00,0,0,0,0,0,
2022-03-03 13:33:44 , 29.50,29.19,22.29,21.82, 29.85,61.88,23.67,34.40,33.11,51.60,29.63,63.00,30.07,61.46, 840.00,800.00,804.00,748.00,816.00,0, 377.20,6.39,5.38,1445.00,0,407.80,1.53,5.07,1470.00,0,0,0,0,0, 242.40,7.39,4.92,1236.00,0,359.30,6.14,5.48,1220.00,0,0,0,0,0,
2022-03-03 13:33:54 , 29.50,29.19,22.35,21.82, 29.87,61.83,23.68,34.42,33.14,51.63,29.75,62.77,30.07,61.49, 840.00,800.00,800.00,744.00,808.00,0, 377.20,6.41,5.38,1445.00,0,407.40,1.52,5.07,1470.00,0,0,0,0,0, 242.30,7.56,4.92,1236.00,0,359.30,6.15,5.48,1221.00,0,0,0,0,0,
2022-03-03 13:34:04 , 29.50,29.26,22.29,21.82, 29.87,61.78,23.65,34.38,33.10,51.55,29.72,62.68,30.07,61.45, 840.00,788.00,800.00,744.00,816.00,0, 376.80,6.41,5.38,1445.00,0,407.60,1.52,5.07,1471.00,0,0,0,0,0, 242.20,7.78,4.92,1266.00,0,359.20,6.14,5.47,1233.00,0,0,0,0,0,
2022-03-03 13:34:14 , 29.50,29.19,22.29,21.82, 29.88,61.76,23.68,34.35,33.12,51.56,29.72,62.75,30.07,61.44, 828.00,796.00,816.00,752.00,816.00,0, 377.20,6.39,5.38,1445.00,0,407.20,1.52,5.07,1470.00,0,0,0,0,0, 242.70,7.50,4.92,1258.00,0,359.40,6.08,5.48,1219.00,0,0,0,0,0,
2022-03-03 13:34:24 , 29.50,29.26,22.29,21.76, 29.91,61.73,23.65,34.36,33.12,51.57,29.72,62.86,30.09,61.44, 848.00,800.00,796.00,752.00,816.00,0, 377.30,6.39,5.37,1445.00,0,407.60,1.53,5.07,1471.00,0,0,0,0,0, 242.30,7.43,4.92,1258.00,0,359.00,6.03,5.48,1220.00,0,0,0,0,0,
2022-03-03 13:34:34 , 29.56,29.19,22.29,21.82, 29.92,61.69,23.67,34.36,33.10,51.56,29.68,62.88,30.09,61.47, 844.00,796.00,800.00,752.00,816.00,0, 377.30,6.41,5.38,1445.00,0,407.60,1.53,5.08,1471.00,0,0,0,0,0, 242.50,7.41,4.93,1265.00,0,358.90,6.01,5.47,1232.00,0,0,0,0,0,
2022-03-03 13:34:44 , 29.50,29.26,22.29,21.82, 29.92,61.71,23.68,34.36,33.12,51.57,29.71,62.87,30.07,61.40, 844.00,796.00,804.00,752.00,816.00,0, 377.00,6.38,5.38,1445.00,0,407.40,1.54,5.07,1471.00,0,0,0,0,0, 242.40,7.40,4.92,1225.00,0,358.90,6.00,5.47,1219.00,0,0,0,0,0,
2022-03-03 13:34:54 , 29.50,29.26,22.29,21.89, 29.94,61.68,23.67,34.32,33.15,51.53,29.68,62.84,30.07,61.40, 840.00,796.00,800.00,748.00,816.00,0, 377.20,6.40,5.36,1445.00,0,407.20,1.52,5.07,1470.00,0,0,0,0,0, 242.40,7.31,4.93,1242.00,0,359.10,6.00,5.47,1219.00,0,0,0,0,0,
2022-03-03 13:35:04 , 29.50,29.26,22.29,21.89, 29.92,61.63,23.67,34.32,33.12,51.57,29.65,62.86,30.11,61.40, 844.00,792.00,796.00,748.00,816.00,0, 377.20,6.40,5.38,1445.00,0,407.70,1.53,5.07,1471.00,0,0,0,0,0, 242.50,7.32,4.93,1235.00,0,358.70,6.02,5.47,1219.00,0,0,0,0,0,
2022-03-03 13:35:14 , 29.50,29.26,22.29,21.89, 29.92,61.67,23.67,34.31,33.15,51.52,29.62,62.98,30.07,61.40, 844.00,804.00,800.00,748.00,816.00,0, 377.30,6.40,5.38,1445.00,0,407.70,1.53,5.07,1470.00,0,0,0,0,0, 242.40,7.26,4.92,1250.00,0,358.80,6.05,5.47,1219.00,0,0,0,0,0,
2022-03-03 13:35:24 , 29.50,29.26,22.22,21.89, 29.89,61.65,23.68,34.36,33.15,51.56,29.59,63.03,30.09,61.35, 840.00,792.00,804.00,748.00,816.00,0, 377.10,6.39,5.39,1445.00,0,407.20,1.54,5.07,1471.00,0,0,0,0,0, 242.10,7.30,4.92,1250.00,0,358.90,5.99,5.47,1219.00,0,0,0,0,0,
2022-03-03 13:35:34 , 29.56,29.26,22.29,21.95, 29.94,61.67,23.71,34.31,33.15,51.48,29.61,63.12,30.10,61.34, 844.00,804.00,800.00,760.00,812.00,0, 377.20,6.39,5.38,1445.00,0,407.40,1.54,5.07,1471.00,0,0,0,0,0, 242.40,7.25,4.92,1243.00,0,359.10,5.92,5.47,1220.00,0,0,0,0,0,
2022-03-03 13:35:44 , 29.56,29.26,22.22,21.95, 29.92,61.65,23.69,34.27,33.15,51.50,29.62,63.11,30.10,61.36, 840.00,796.00,800.00,752.00,816.00,0, 377.00,6.38,5.37,1445.00,0,407.40,1.55,5.08,1471.00,0,0,0,0,0, 242.30,7.34,4.92,1243.00,0,358.70,5.94,5.47,1220.00,0,0,0,0,0,
2022-03-03 13:35:54 , 29.50,29.19,22.29,21.95, 29.92,61.65,23.69,34.30,33.18,51.47,29.62,63.06,30.11,61.35, 840.00,796.00,812.00,752.00,816.00,0, 377.00,6.43,5.38,1445.00,0,407.20,1.54,5.07,1471.00,0,0,0,0,0, 242.40,7.46,4.92,1243.00,0,359.10,5.92,5.47,1220.00,0,0,0,0,0,
2022-03-03 13:36:04 , 29.50,29.26,22.22,21.95, 29.91,61.66,23.67,34.28,33.18,51.47,29.58,63.14,30.09,61.36, 840.00,796.00,800.00,752.00,816.00,0, 377.20,6.40,5.38,1445.00,0,407.30,1.55,5.06,1471.00,0,0,0,0,0, 242.40,7.43,4.92,1243.00,0,359.10,5.88,5.47,1220.00,0,0,0,0,0,
2022-03-03 13:36:14 , 29.50,29.19,22.22,22.01, 29.92,61.67,23.71,34.35,33.18,51.39,29.58,63.14,30.10,61.32, 840.00,788.00,796.00,752.00,816.00,0, 377.30,6.38,5.37,1445.00,0,407.40,1.52,5.07,1471.00,0,0,0,0,0, 242.30,7.32,4.91,1242.00,0,359.10,5.90,5.46,1220.00,0,0,0,0,0,
2022-03-03 13:36:24 , 29.50,29.26,22.16,22.01, 29.91,61.65,23.69,34.33,33.19,51.36,29.57,63.23,30.07,61.37, 840.00,804.00,804.00,748.00,816.00,0, 377.20,6.39,5.38,1445.00,0,407.30,1.52,5.07,1471.00,0,0,0,0,0, 242.30,7.32,4.93,1242.00,0,359.00,5.90,5.47,1220.00,0,0,0,0,0,
2022-03-03 13:36:34 , 29.50,29.26,22.22,22.01, 29.92,61.63,23.71,34.34,33.19,51.33,29.63,63.15,30.09,61.33, 840.00,800.00,800.00,748.00,808.00,0, 377.40,6.37,5.37,1445.00,0,407.20,1.54,5.07,1471.00,0,0,0,0,0, 242.30,7.24,4.92,1242.00,0,358.60,5.92,5.47,1221.00,0,0,0,0,0,
2022-03-03 13:36:44 , 29.50,29.26,22.16,22.01, 29.92,61.60,23.69,34.36,33.22,51.37,29.59,63.05,30.09,61.31, 840.00,792.00,804.00,748.00,816.00,0, 377.20,6.37,5.38,1445.00,0,407.40,1.54,5.07,1471.00,0,0,0,0,0, 242.20,7.30,4.92,1242.00,0,358.60,5.92,5.47,1222.00,0,0,0,0,0,
2022-03-03 13:36:54 , 29.50,29.26,22.16,22.01, 29.89,61.67,23.71,34.31,33.23,51.30,29.59,63.10,30.10,61.31, 840.00,796.00,792.00,760.00,808.00,0, 377.00,6.37,5.37,1445.00,0,407.40,1.54,5.06,1471.00,0,0,0,0,0, 242.40,7.29,4.91,1241.00,0,358.70,5.89,5.47,1222.00,0,0,0,0,0,
2022-03-03 13:37:04 , 29.50,29.26,22.10,22.08, 29.89,61.74,23.71,34.23,33.22,51.26,29.61,63.10,30.09,61.35, 836.00,800.00,800.00,752.00,812.00,0, 377.00,6.40,5.38,1445.00,0,407.20,1.55,5.08,1471.00,0,0,0,0,0, 242.30,7.23,4.91,1241.00,0,358.90,5.87,5.47,1223.00,0,0,0,0,0,
2022-03-03 13:37:14 , 29.50,29.32,22.16,22.08, 29.87,61.74,23.71,33.99,33.23,51.30,29.58,63.15,30.10,61.36, 836.00,792.00,804.00,748.00,808.00,0, 377.30,6.37,5.37,1444.00,0,406.90,1.55,5.07,1471.00,0,0,0,0,0, 242.30,7.31,4.91,1240.00,0,358.90,5.89,5.47,1222.00,0,0,0,0,0,
2022-03-03 13:37:24 , 29.56,29.19,22.16,22.08, 29.88,61.75,23.71,33.83,33.26,51.20,29.55,63.23,30.10,61.36, 836.00,792.00,804.00,752.00,812.00,0, 377.00,6.37,5.38,1445.00,0,407.40,1.55,5.07,1471.00,0,0,0,0,0, 241.90,7.26,4.91,1241.00,0,358.90,5.89,5.47,1223.00,0,0,0,0,0,
2022-03-03 13:37:34 , 29.50,29.26,22.16,22.08, 29.88,61.76,23.71,33.90,33.26,51.24,29.51,63.28,30.09,61.37, 836.00,800.00,800.00,752.00,812.00,0, 377.20,6.36,5.37,1445.00,0,407.20,1.54,5.06,1471.00,0,0,0,0,0, 242.20,7.32,4.91,1241.00,0,359.10,5.87,5.47,1223.00,0,0,0,0,0,
2022-03-03 13:37:44 , 29.50,29.26,22.16,22.08, 29.88,61.79,23.69,33.98,33.26,51.20,29.50,63.38,30.09,61.35, 832.00,792.00,804.00,764.00,812.00,0, 377.10,6.36,5.37,1445.00,0,407.20,1.55,5.07,1471.00,0,0,0,0,0, 242.20,7.30,4.92,1241.00,0,359.30,5.88,5.47,1223.00,0,0,0,0,0,
2022-03-03 13:37:54 , 29.56,29.26,22.16,22.08, 29.82,61.79,23.71,34.09,33.26,51.22,29.47,63.39,30.10,61.36, 836.00,788.00,792.00,728.00,828.00,0, 377.20,6.34,5.37,1445.00,0,407.00,1.53,5.07,1471.00,0,0,0,0,0, 242.40,7.35,4.92,1242.00,0,359.20,5.83,5.47,1224.00,0,0,0,0,0,
2022-03-03 13:38:04 , 29.50,29.26,22.16,22.01, 29.85,61.84,23.69,34.22,33.26,51.19,29.47,63.47,30.07,61.33, 836.00,780.00,812.00,752.00,796.00,0, 377.10,6.32,5.38,1445.00,5,407.60,1.53,5.07,1471.00,0,0,0,0,0, 242.40,7.21,4.91,1242.00,0,359.10,5.84,5.47,1224.00,0,0,0,0,0,
2022-03-03 13:38:14 , 29.56,29.26,22.16,22.01, 29.87,61.87,23.72,34.19,33.25,51.18,29.44,63.52,30.09,61.38, 836.00,792.00,804.00,732.00,820.00,0, 376.80,6.32,5.38,1445.00,0,407.50,1.54,5.07,1471.00,0,0,0,0,0, 242.40,7.77,4.92,1242.00,0,359.10,5.86,5.46,1224.00,0,0,0,0,0,
2022-03-03 13:38:24 , 29.50,29.26,22.22,22.01, 29.84,61.88,23.71,34.22,33.22,51.18,29.45,63.59,30.10,61.36, 836.00,772.00,800.00,760.00,816.00,0, 377.50,6.31,5.37,1445.00,0,407.40,1.54,5.06,1471.00,0,0,0,0,0, 242.10,7.62,4.91,1243.00,0,359.10,5.83,5.47,1224.00,0,0,0,0,0,
2022-03-03 13:38:34 , 29.56,29.26,22.16,21.95, 29.81,61.92,23.72,34.23,33.25,51.20,29.44,63.57,30.09,61.37, 836.00,788.00,804.00,748.00,816.00,0, 377.30,6.32,5.37,1445.00,0,407.30,1.54,5.05,1471.00,0,0,0,0,0, 242.40,7.47,4.91,1243.00,0,359.20,5.79,5.47,1223.00,0,0,0,0,0,
2022-03-03 13:38:44 , 29.56,29.26,22.22,21.95, 29.82,61.90,23.71,34.15,33.23,51.24,29.41,63.60,30.09,61.40, 836.00,784.00,808.00,752.00,808.00,0, 376.70,6.32,5.38,1445.00,0,407.50,1.54,5.06,1471.00,0,0,0,0,0, 242.40,7.60,4.92,1243.00,0,359.30,5.79,5.48,1221.00,0,0,0,0,0,
2022-03-03 13:38:54 , 29.50,29.26,22.22,21.95, 29.84,61.95,23.71,34.19,33.23,51.24,29.42,63.60,30.07,61.40, 836.00,796.00,804.00,752.00,816.00,0, 377.00,6.33,5.38,1445.00,0,407.50,1.53,5.06,1471.00,0,0,0,0,0, 242.70,7.67,4.92,1244.00,0,359.30,5.79,5.47,1223.00,0,0,0,0,0,
2022-03-03 13:39:04 , 29.56,29.26,22.22,21.95, 29.81,61.97,23.71,34.18,33.22,51.24,29.44,63.65,30.06,61.39, 832.00,788.00,796.00,744.00,812.00,0, 377.10,6.36,5.36,1445.00,0,407.40,1.52,5.06,1471.00,0,0,0,0,0, 242.70,7.43,4.92,1244.00,0,359.10,5.77,5.47,1223.00,0,0,0,0,0,
2022-03-03 13:39:14 , 29.50,29.26,22.22,21.89, 29.81,61.95,23.72,34.18,33.23,51.27,29.45,63.60,30.07,61.44, 836.00,780.00,792.00,748.00,812.00,0, 377.20,6.39,5.37,1445.00,0,407.30,1.54,5.06,1471.00,0,0,0,0,0, 242.60,7.32,4.91,1245.00,0,358.90,5.77,5.46,1223.00,0,0,0,0,0,
2022-03-03 13:39:24 , 29.56,29.26,22.22,21.89, 29.81,61.97,23.74,34.18,33.22,51.27,29.45,63.55,30.07,61.42, 824.00,788.00,804.00,748.00,812.00,0, 376.80,6.39,5.38,1445.00,0,407.60,1.54,5.06,1471.00,0,0,0,0,0, 242.70,7.42,4.91,1245.00,0,358.60,5.77,5.47,1222.00,0,0,0,0,0,
2022-03-03 13:39:34 , 29.50,29.32,22.22,21.89, 29.81,61.95,23.75,34.19,33.22,51.31,29.44,63.54,30.04,61.43, 840.00,796.00,800.00,752.00,812.00,0, 376.60,6.37,5.37,1445.00,0,407.10,1.54,5.06,1471.00,0,0,0,0,0, 242.60,7.70,4.91,1245.00,0,358.80,5.76,5.47,1223.00,0,0,0,0,0,
2022-03-03 13:39:44 , 29.50,29.26,22.22,21.89, 29.81,61.93,23.74,34.17,33.21,51.26,29.44,63.53,30.04,61.45, 836.00,792.00,804.00,744.00,816.00,0, 377.10,6.39,5.36,1445.00,5,407.40,1.55,5.05,1471.00,0,0,0,0,0, 243.00,7.69,4.92,1246.00,0,358.90,5.73,5.47,1222.00,0,0,0,0,0,
2022-03-03 13:39:54 , 29.56,29.26,22.22,21.89, 29.84,61.90,23.72,34.18,33.21,51.28,29.44,63.50,30.06,61.42, 832.00,792.00,796.00,736.00,816.00,0, 377.00,6.38,5.37,1445.00,0,407.60,1.55,5.05,1471.00,0,0,0,0,0, 242.70,7.43,4.91,1246.00,0,358.90,5.72,5.47,1222.00,0,0,0,0,0,
2022-03-03 13:40:04 , 29.50,29.26,22.29,21.89, 29.82,61.88,23.74,34.17,33.19,51.30,29.47,63.54,30.07,61.41, 832.00,792.00,804.00,740.00,812.00,0, 377.00,6.37,5.37,1445.00,0,407.50,1.54,5.06,1471.00,0,0,0,0,0, 242.70,7.42,4.91,1246.00,0,359.10,5.70,5.46,1220.00,0,0,0,0,0,
2022-03-03 13:40:14 , 29.50,29.26,22.35,21.89, 29.84,61.93,23.72,34.17,33.19,51.31,29.47,63.47,30.07,61.39, 832.00,792.00,800.00,744.00,816.00,0, 377.00,6.35,5.36,1445.00,0,407.50,1.53,5.05,1471.00,0,0,0,0,0, 242.90,7.36,4.91,1246.00,0,358.90,5.71,5.47,1221.00,0,0,0,0,0,
2022-03-03 13:40:24 , 29.50,29.32,22.29,21.89, 29.84,61.90,23.76,34.14,33.19,51.36,29.51,63.43,30.04,61.40, 840.00,792.00,800.00,744.00,816.00,0, 376.80,6.34,5.37,1445.00,0,407.40,1.54,5.06,1471.00,0,0,0,0,0, 243.20,7.51,4.91,1246.00,0,359.20,5.96,5.46,1221.00,0,0,0,0,0,
2022-03-03 13:40:34 , 29.50,29.19,22.35,21.82, 29.82,61.91,23.75,34.12,33.18,51.36,29.51,63.41,30.09,61.40, 844.00,792.00,800.00,748.00,812.00,0, 376.80,6.34,5.38,1445.00,0,407.30,1.51,5.06,1471.00,0,0,0,0,0, 243.10,7.78,4.91,1247.00,0,359.10,6.01,5.47,1220.00,0,0,0,0,0,
2022-03-03 13:40:44 , 29.56,29.26,22.29,21.82, 29.82,61.94,23.75,34.17,33.21,51.39,29.55,63.29,30.04,61.46, 856.00,820.00,804.00,748.00,820.00,0, 377.10,6.34,5.38,1445.00,0,407.40,1.52,5.06,1471.00,0,0,0,0,0, 243.00,7.61,4.92,1246.00,0,359.50,5.97,5.47,1220.00,0,0,0,0,0,
2022-03-03 13:40:54 , 29.50,29.26,22.29,21.82, 29.84,61.89,23.74,34.17,33.18,51.38,29.62,63.22,30.06,61.47, 840.00,800.00,792.00,748.00,812.00,0, 376.90,6.34,5.37,1446.00,0,407.40,1.51,5.05,1471.00,0,0,0,0,0, 243.00,7.59,4.91,1237.00,0,359.40,5.83,5.47,1220.00,0,0,0,0,0,
2022-03-03 13:41:04 , 29.50,29.26,22.35,21.76, 29.82,61.93,23.75,34.13,33.18,51.44,29.61,63.12,30.06,61.47, 836.00,792.00,788.00,752.00,816.00,0, 377.10,6.37,5.38,1445.00,0,407.20,1.53,5.05,1471.00,0,0,0,0,0, 243.00,7.49,4.92,1243.00,0,359.60,5.78,5.47,1215.00,0,0,0,0,0,
2022-03-03 13:41:14 , 29.56,29.26,22.29,21.76, 29.85,61.78,23.75,34.16,33.21,51.41,29.68,63.03,30.04,61.51, 844.00,796.00,796.00,744.00,812.00,0, 377.10,6.35,5.36,1445.00,0,407.40,1.53,5.05,1471.00,0,0,0,0,0, 243.00,7.66,4.92,1233.00,0,359.60,5.76,5.47,1232.00,0,0,0,0,0,
2022-03-03 13:41:24 , 29.50,29.26,22.29,21.82, 29.84,61.83,23.75,34.13,33.19,51.45,29.65,62.94,30.07,61.46, 840.00,796.00,792.00,744.00,812.00,0, 376.80,6.34,5.37,1445.00,0,407.20,1.55,5.05,1471.00,0,0,0,0,0, 243.00,7.41,4.91,1217.00,0,359.80,5.77,5.47,1219.00,0,0,0,0,0,
2022-03-03 13:41:34 , 29.56,29.26,22.35,21.82, 29.87,61.84,23.75,34.20,33.19,51.37,29.62,63.05,30.09,61.44, 840.00,800.00,784.00,752.00,812.00,0, 377.20,6.34,5.37,1445.00,0,407.20,1.53,5.05,1471.00,0,0,0,0,0, 243.00,7.76,4.91,1223.00,0,359.60,5.74,5.47,1219.00,0,0,0,0,0,
2022-03-03 13:41:44 , 29.50,29.26,22.35,21.89, 29.85,61.80,23.76,34.10,33.19,51.35,29.61,63.11,30.07,61.43, 840.00,800.00,764.00,728.00,808.00,0, 377.10,6.33,5.37,1445.00,0,407.50,1.54,5.04,1471.00,0,0,0,0,0, 242.90,7.87,4.91,1242.00,0,359.90,5.71,5.46,1218.00,0,0,0,0,0,
2022-03-03 13:41:54 , 29.56,29.26,22.29,21.89, 29.84,61.84,23.76,34.14,33.19,51.40,29.57,63.19,30.09,61.48, 840.00,792.00,796.00,744.00,808.00,0, 377.00,6.33,5.37,1445.00,0,407.40,1.52,5.06,1471.00,0,0,0,0,0, 242.80,7.91,4.92,1252.00,0,359.70,5.73,5.47,1218.00,0,0,0,0,0,
2022-03-03 13:42:04 , 29.50,29.26,22.29,21.95, 29.87,61.85,23.76,34.13,33.19,51.33,29.62,63.11,30.07,61.44, 840.00,792.00,784.00,756.00,812.00,0, 377.10,6.35,5.37,1445.00,0,407.50,1.53,5.06,1471.00,0,0,0,0,0, 242.90,7.91,4.91,1236.00,0,359.60,5.72,5.47,1219.00,0,0,0,0,0,
2022-03-03 13:42:14 , 29.50,29.26,22.29,21.95, 29.85,61.86,23.74,34.17,33.22,51.37,29.63,63.14,30.03,61.46, 836.00,796.00,792.00,748.00,808.00,0, 377.00,6.33,5.37,1445.00,0,407.30,1.53,5.05,1471.00,0,0,0,0,0, 242.90,7.51,4.92,1251.00,0,359.60,5.74,5.47,1219.00,0,0,0,0,0,
2022-03-03 13:42:24 , 29.56,29.26,22.29,21.95, 29.85,61.84,23.78,34.13,33.22,51.32,29.57,63.12,30.06,61.46, 836.00,792.00,796.00,748.00,808.00,0, 377.40,6.31,5.37,1445.00,0,407.20,1.52,5.05,1471.00,0,0,0,0,0, 243.00,7.44,4.92,1237.00,0,359.70,5.68,5.47,1219.00,0,0,0,0,0,
2022-03-03 13:42:34 , 29.56,29.26,22.29,22.01, 29.85,61.86,23.78,34.13,33.25,51.28,29.59,63.10,30.04,61.43, 836.00,780.00,796.00,748.00,804.00,0, 376.50,6.30,5.36,1445.00,0,407.40,1.51,5.05,1471.00,0,0,0,0,0, 242.90,7.41,4.91,1244.00,0,359.50,5.69,5.47,1220.00,0,0,0,0,0,
2022-03-03 13:42:44 , 29.50,29.26,22.22,21.95, 29.84,61.87,23.76,34.16,33.23,51.28,29.58,63.11,30.06,61.44, 836.00,784.00,792.00,744.00,808.00,0, 376.90,6.33,5.36,1445.00,0,407.40,1.49,5.06,1472.00,0,0,0,0,0, 242.70,7.46,4.92,1244.00,0,359.30,5.72,5.46,1220.00,0,0,0,0,0,
2022-03-03 13:42:54 , 29.56,29.26,22.22,21.95, 29.82,61.86,23.75,34.26,33.23,51.22,29.55,63.25,30.07,61.42, 844.00,792.00,792.00,744.00,808.00,0, 377.00,6.28,5.37,1445.00,0,407.50,1.51,5.05,1472.00,0,0,0,0,0, 242.80,7.31,4.91,1244.00,0,358.90,5.72,5.46,1219.00,0,0,0,0,0,
2022-03-03 13:43:04 , 29.50,29.26,22.22,21.95, 29.87,61.89,23.76,34.29,33.23,51.24,29.54,63.30,30.09,61.43, 840.00,792.00,780.00,736.00,808.00,0, 377.00,6.29,5.36,1445.00,0,407.60,1.52,5.05,1471.00,0,0,0,0,0, 242.80,7.55,4.91,1234.00,0,359.00,5.72,5.47,1220.00,0,0,0,0,0,
2022-03-03 13:43:14 , 29.56,29.26,22.22,22.01, 29.85,61.88,23.79,34.21,33.23,51.28,29.55,63.29,30.06,61.45, 836.00,796.00,800.00,724.00,812.00,0, 376.60,6.29,5.38,1445.00,0,407.40,1.52,5.05,1471.00,0,0,0,0,0, 243.00,7.78,4.91,1237.00,0,359.10,5.71,5.47,1221.00,0,0,0,0,0,
